"FDQ48",14.3,"Regular",0.034411238,"Baking Goods",98.6726,"OUT046",1997,"Small","Tier 1","Supermarket Type1",782.9808
"FDN24",0,"Low Fat",0.198316649,"Baking Goods",54.3956,"OUT019",1985,"Small","Tier 1","Grocery Store",272.978
"FDU32",0,"Low Fat",0.045465958,"Fruits and Vegetables",120.8414,"OUT019",1985,"Small","Tier 1","Grocery Store",852.8898
"NCV29",0,"Low Fat",0.039996021,"Health and Hygiene",176.7686,"OUT019",1985,"Small","Tier 1","Grocery Store",888.843
"NCK19",9.8,"Low Fat",0.090649107,"Others",194.3478,"OUT045",2002,"","Tier 2","Supermarket Type1",4649.9472
"FDR01",5.405,"Regular",0.053611144,"Canned",197.7742,"OUT035",2004,"Small","Tier 2","Supermarket Type1",796.2968
"FDL32",0,"Regular",0.214423791,"Fruits and Vegetables",111.6544,"OUT019",1985,"Small","Tier 1","Grocery Store",335.5632
"NCQ43",17.75,"Low Fat",0.111931193,"Others",108.8912,"OUT017",2007,"","Tier 2","Supermarket Type1",327.5736
"DRF27",0,"Low Fat",0.049754975,"Dairy",152.134,"OUT019",1985,"Small","Tier 1","Grocery Store",153.134
"FDI41",18.5,"reg",0.062609071,"Frozen Foods",148.6418,"OUT017",2007,"","Tier 2","Supermarket Type1",1765.7016
"FDU15",13.65,"Regular",0,"Meat",36.6532,"OUT017",2007,"","Tier 2","Supermarket Type1",755.0172
"FDX21",7.05,"LF",0.084949955,"Snack Foods",109.7912,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1091.912
"FDE36",5.26,"Regular",0.041857101,"Baking Goods",162.7868,"OUT045",2002,"","Tier 2","Supermarket Type1",4258.4568
"NCQ05",11.395,"Low Fat",0.021649904,"Health and Hygiene",150.8708,"OUT045",2002,"","Tier 2","Supermarket Type1",4363.6532
"NCB31",0,"Low Fat",0.207783483,"Household",262.291,"OUT019",1985,"Small","Tier 1","Grocery Store",525.982
"FDK46",9.6,"Low Fat",0.051677051,"Snack Foods",258.062,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2856.282
"FDG10",0,"Regular",0.010886324,"Snack Foods",57.2588,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",801.6232
"FDS49",9,"Low Fat",0,"Canned",79.7644,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1649.8524
"FDC41",15.6,"Low Fat",0.116913245,"Frozen Foods",78.167,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1837.608
"FDV22",14.85,"Regular",0.009930514,"Snack Foods",157.463,"OUT013",1987,"High","Tier 3","Supermarket Type1",2503.408
"FDS47",16.75,"Low Fat",0.128861359,"Breads",86.2856,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1406.1696
"FDC57",20.1,"Regular",0.054549098,"Fruits and Vegetables",193.782,"OUT013",1987,"High","Tier 3","Supermarket Type1",1158.492
"FDO27",6.175,"Regular",0,"Meat",94.9752,"OUT045",2002,"","Tier 2","Supermarket Type1",1534.0032
"NCE54",20.7,"Low Fat",0.02689477,"Household",76.7354,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2482.7682
"FDI22",0,"Low Fat",0.168455549,"Snack Foods",211.0612,"OUT019",1985,"Small","Tier 1","Grocery Store",418.1224
"FDC35",7.435,"Low Fat",0.122837694,"Starchy Foods",208.7638,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3105.957
"FDX25",0,"Low Fat",0.101561568,"Canned",181.9292,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3101.2964
"FDZ56",0,"Low Fat",0.04506213,"Fruits and Vegetables",167.5474,"OUT019",1985,"Small","Tier 1","Grocery Store",1010.6844
"DRL01",0,"Regular",0.13511877,"Soft Drinks",232.9958,"OUT019",1985,"Small","Tier 1","Grocery Store",934.7832
"NCB43",0,"Low Fat",0.099428487,"Household",187.8898,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7296.5022
"NCZ06",19.6,"Low Fat",0.094545236,"Household",254.7698,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5327.0658
"FDW27",5.86,"Regular",0.151159243,"Meat",156.6314,"OUT045",2002,"","Tier 2","Supermarket Type1",3257.7594
"FDH17",16.2,"Regular",0.016679232,"Frozen Foods",96.3726,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2740.4328
"FDF21",10.3,"Regular",0,"Fruits and Vegetables",189.053,"OUT045",2002,"","Tier 2","Supermarket Type1",5313.084
"FDS23",4.635,"Low Fat",0.141174838,"Breads",127.0994,"OUT045",2002,"","Tier 2","Supermarket Type1",2826.9868
"FDX48",17.75,"Regular",0.063416566,"Baking Goods",154.6656,"OUT010",1998,"","Tier 3","Grocery Store",308.9312
"NCX42",0,"Low Fat",0.005949644,"Household",165.6526,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4769.1254
"FDO50",16.25,"Low Fat",0.078290271,"Canned",93.1804,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1194.4452
"NCL41",12.35,"Low Fat",0.041729735,"Health and Hygiene",36.3216,"OUT035",2004,"Small","Tier 2","Supermarket Type1",276.9728
"FDQ46",7.51,"Low Fat",0.103793399,"Snack Foods",110.1544,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2684.5056
"FDJ48",0,"Low Fat",0.056161529,"Baking Goods",246.9118,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5681.2714
"FDY56",16.35,"Regular",0.062359467,"Fruits and Vegetables",224.0062,"OUT013",1987,"High","Tier 3","Supermarket Type1",4288.4178
"FDB23",0,"Regular",0.00978492,"Starchy Foods",225.9062,"OUT019",1985,"Small","Tier 1","Grocery Store",451.4124
"FDR34",17,"Regular",0.016055615,"Snack Foods",228.4352,"OUT017",2007,"","Tier 2","Supermarket Type1",8245.2672
"DRC25",5.73,"Low Fat",0.075943184,"Soft Drinks",85.5882,"OUT010",1998,"","Tier 3","Grocery Store",171.7764
"FDM39",6.42,"low fat",0.053426165,"Dairy",178.7002,"OUT013",1987,"High","Tier 3","Supermarket Type1",4477.505
"FDG33",0,"Regular",0.13956116,"Seafood",170.4764,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3435.528
"FDC33",8.96,"Regular",0.069078149,"Fruits and Vegetables",197.7768,"OUT045",2002,"","Tier 2","Supermarket Type1",3153.2288
"FDW48",18,"Low Fat",0.008539208,"Baking Goods",81.2618,"OUT035",2004,"Small","Tier 2","Supermarket Type1",402.809
"FDC44",15.6,"Low Fat",0,"Fruits and Vegetables",111.9518,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2163.1842
"FDR11",10.5,"Regular",0.142419608,"Breads",161.1578,"OUT013",1987,"High","Tier 3","Supermarket Type1",1765.0358
"NCH07",13.15,"Low Fat",0.092811105,"Household",159.7604,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4119.9704
"DRL49",13.15,"Low Fat",0.056429024,"Soft Drinks",144.2812,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1282.3308
"FDJ50",8.645,"Low Fat",0.021619564,"Canned",50.6982,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",736.3748
"DRF48",5.73,"Low Fat",0.05190652,"Soft Drinks",188.1898,"OUT045",2002,"","Tier 2","Supermarket Type1",1496.7184
"NCZ54",14.65,"Low Fat",0.083488992,"Household",161.3552,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",7148.0288
"FDL56",14.1,"Low Fat",0.126035694,"Fruits and Vegetables",86.4198,"OUT045",2002,"","Tier 2","Supermarket Type1",1133.8574
"NCF18",18.35,"LF",0.089345074,"Household",191.9504,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5369.0112
"FDB22",8.02,"Low Fat",0.111419588,"Snack Foods",154.3998,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3383.5956
"FDV20",20.2,"Regular",0.100095288,"Fruits and Vegetables",125.2678,"OUT010",1998,"","Tier 3","Grocery Store",127.1678
"FDV07",9.5,"Low Fat",0.031410378,"Fruits and Vegetables",110.3228,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2763.07
"FDC34",16,"Regular",0.173027688,"Snack Foods",155.2972,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3583.3356
"FDT03",21.25,"Low Fat",0.009998763,"Meat",182.3608,"OUT046",1997,"Small","Tier 1","Supermarket Type1",551.2824
"FDS44",12.65,"Regular",0.156679617,"Fruits and Vegetables",238.8538,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4566.7222
"FDT34",9.3,"Low Fat",0.175060504,"Snack Foods",106.7964,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",525.982
"FDT59",13.65,"Low Fat",0,"Breads",229.4668,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4837.7028
"FDF14",7.55,"Low Fat",0.027164679,"Canned",152.334,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2603.278
"FDV23",11,"Low Fat",0.106051405,"Breads",124.4046,"OUT045",2002,"","Tier 2","Supermarket Type1",2241.0828
"FDW47",15,"Low Fat",0.046447328,"Breads",121.5414,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2436.828
"FDM36",11.65,"Regular",0.058822142,"Baking Goods",173.5422,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3448.844
"FDO50",0,"Low Fat",0.077790204,"Canned",93.0804,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2940.1728
"FDW51",6.155,"Regular",0.095045476,"Meat",213.456,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2556.672
"FDW59",13.15,"Low Fat",0.020757926,"Breads",84.3566,"OUT045",2002,"","Tier 2","Supermarket Type1",761.0094
"NCB43",20.2,"Low Fat",0.099893424,"Household",187.6898,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3928.8858
"FDY33",14.5,"Regular",0.09735225,"Snack Foods",160.7262,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1750.3882
"FDK10",0,"Regular",0.04016342,"Snack Foods",181.166,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3415.554
"FDV20",20.2,"Regular",0.060045008,"Fruits and Vegetables",128.3678,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1398.8458
"NCD06",13,"Low Fat",0.099325278,"Household",45.406,"OUT046",1997,"Small","Tier 1","Supermarket Type1",605.878
"FDJ53",10.5,"Low Fat",0.071368699,"Frozen Foods",121.3098,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1446.1176
"FDA07",0,"Regular",0.030794774,"Fruits and Vegetables",122.9072,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4532.7664
"FDN04",11.8,"Regular",0.014166739,"Frozen Foods",178.2344,"OUT017",2007,"","Tier 2","Supermarket Type1",2854.9504
"FDR28",13.85,"Regular",0.025891588,"Frozen Foods",165.121,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2936.178
"NCB18",19.6,"LF",0.041374909,"Household",89.2514,"OUT045",2002,"","Tier 2","Supermarket Type1",1416.8224
"FDZ48",17.75,"Low Fat",0.076113671,"Baking Goods",111.4544,"OUT045",2002,"","Tier 2","Supermarket Type1",1006.6896
"FDG44",0,"Low Fat",0.178923163,"Fruits and Vegetables",55.7298,"OUT019",1985,"Small","Tier 1","Grocery Store",161.7894
"FDF05",17.5,"Low Fat",0.026925385,"Frozen Foods",264.391,"OUT045",2002,"","Tier 2","Supermarket Type1",5259.82
"NCE43",12.5,"Low Fat",0.10402738,"Household",172.2448,"OUT017",2007,"","Tier 2","Supermarket Type1",1874.8928
"DRM47",0,"Low Fat",0.04357366,"Hard Drinks",192.8846,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2293.0152
"FDZ16",0,"Regular",0.159081735,"Frozen Foods",193.5478,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4649.9472
"NCL17",7.39,"Low Fat",0.068055818,"Health and Hygiene",140.7812,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1567.2932
"FDZ08",12.5,"Regular",0.110215444,"Fruits and Vegetables",81.8592,"OUT045",2002,"","Tier 2","Supermarket Type1",1238.388
"FDV60",0,"Regular",0.205484395,"Baking Goods",198.011,"OUT019",1985,"Small","Tier 1","Grocery Store",392.822
"FDI22",12.6,"Low Fat",0.096756649,"Snack Foods",208.7612,"OUT017",2007,"","Tier 2","Supermarket Type1",5226.53
"FDD35",12.15,"Low Fat",0,"Starchy Foods",119.244,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2636.568
"FDY48",14,"Low Fat",0.023783007,"Baking Goods",104.0332,"OUT045",2002,"","Tier 2","Supermarket Type1",1435.4648
"FDL33",7.235,"Low Fat",0.099962524,"Snack Foods",193.8452,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1957.452
"FDP15",0,"Low Fat",0.083536071,"Meat",255.433,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",9227.988
"FDS46",0,"Regular",0.082741482,"Snack Foods",118.7782,"OUT019",1985,"Small","Tier 1","Grocery Store",119.1782
"FDN09",0,"low fat",0.034705807,"Snack Foods",241.6828,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4873.656
"FDW27",0,"Regular",0.150122794,"Meat",154.5314,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1396.1826
"FDD05",19.35,"Low Fat",0.016679143,"Frozen Foods",119.3098,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1928.1568
"FDI45",13.1,"Low Fat",0.037793818,"Fruits and Vegetables",173.8054,"OUT017",2007,"","Tier 2","Supermarket Type1",2801.6864
"FDZ50",12.8,"Regular",0.079523619,"Dairy",181.7608,"OUT017",2007,"","Tier 2","Supermarket Type1",4961.5416
"FDC02",21.35,"Low Fat",0.068765205,"Canned",260.4278,"OUT013",1987,"High","Tier 3","Supermarket Type1",3644.5892
"FDK16",0,"Low Fat",0.114771298,"Frozen Foods",93.9094,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3903.5854
"FDD20",0,"Low Fat",0.020614212,"Fruits and Vegetables",126.4046,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5353.6978
"FDO16",5.48,"Low Fat",0.015169739,"Frozen Foods",82.225,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2247.075
"FDB35",12.3,"Regular",0.064565202,"Starchy Foods",92.9804,"OUT013",1987,"High","Tier 3","Supermarket Type1",1929.4884
"FDB50",13,"Low Fat",0.154487495,"Canned",77.2986,"OUT017",2007,"","Tier 2","Supermarket Type1",1246.3776
"NCB30",0,"Low Fat",0.045002624,"Household",196.5084,"OUT019",1985,"Small","Tier 1","Grocery Store",198.4084
"FDV60",20.2,"Regular",0.117339056,"Baking Goods",195.011,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2749.754
"FDA32",14,"Low Fat",0.030094192,"Fruits and Vegetables",215.7192,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1078.596
"FDS14",7.285,"Low Fat",0,"Dairy",155.1288,"OUT017",2007,"","Tier 2","Supermarket Type1",1414.1592
"FDU51",20.2,"Regular",0.096906831,"Meat",175.5028,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",6729.9064
"NCM54",0,"Low Fat",0.050692386,"Household",125.6678,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4832.3764
"FDT16",9.895,"Regular",0.048662357,"Frozen Foods",261.7278,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4685.9004
"NCP41",0,"Low Fat",0.028382853,"Health and Hygiene",109.4596,"OUT019",1985,"Small","Tier 1","Grocery Store",647.1576
"FDX21",0,"LF",0.084554569,"Snack Foods",109.8912,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2074.6328
"NCL06",14.65,"Low Fat",0.072178679,"Household",262.9594,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5233.188
"DRO59",11.8,"Low Fat",0.054460571,"Hard Drinks",77.0012,"OUT017",2007,"","Tier 2","Supermarket Type1",2277.036
"FDA03",18.5,"Regular",0.076097035,"Dairy",145.8102,"OUT010",1998,"","Tier 3","Grocery Store",291.6204
"NCN19",13.1,"Low Fat",0.012167988,"Others",190.253,"OUT017",2007,"","Tier 2","Supermarket Type1",4174.566
"NCC19",6.57,"Low Fat",0.096862255,"Household",193.982,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2316.984
"FDW48",18,"Low Fat",0.008589133,"Baking Goods",81.0618,"OUT017",2007,"","Tier 2","Supermarket Type1",1450.1124
"FDC26",10.195,"Low Fat",0.211539389,"Canned",110.9886,"OUT010",1998,"","Tier 3","Grocery Store",111.1886
"DRD01",12.1,"Regular",0.061299601,"Soft Drinks",56.2614,"OUT045",2002,"","Tier 2","Supermarket Type1",552.614
"NCU05",0,"Low Fat",0.058451805,"Health and Hygiene",79.9618,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",241.6854
"DRG03",0,"Low Fat",0.061686402,"Dairy",153.9998,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5229.1932
"NCG30",20.2,"Low Fat",0.112227747,"Household",123.5046,"OUT013",1987,"High","Tier 3","Supermarket Type1",2739.1012
"FDU12",15.5,"Regular",0.075736746,"Baking Goods",265.5568,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4482.1656
"FDW09",13.65,"Regular",0.025973384,"Snack Foods",79.6302,"OUT045",2002,"","Tier 2","Supermarket Type1",554.6114
"FDJ60",19.35,"Regular",0.062528426,"Baking Goods",166.9184,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3302.368
"FDG46",8.63,"Regular",0.032976399,"Snack Foods",114.6518,"OUT045",2002,"","Tier 2","Supermarket Type1",2846.295
"DRF36",16.1,"Low Fat",0.023673342,"Soft Drinks",189.0846,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5350.3688
"DRJ47",18.25,"Low Fat",0.044430561,"Hard Drinks",174.208,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2596.62
"FDM56",16.7,"Low Fat",0.070588621,"Fruits and Vegetables",107.9912,"OUT017",2007,"","Tier 2","Supermarket Type1",1419.4856
"NCR38",17.25,"Low Fat",0.113748685,"Household",251.3724,"OUT045",2002,"","Tier 2","Supermarket Type1",6795.1548
"DRM59",5.88,"Low Fat",0.003599378,"Hard Drinks",152.2998,"OUT045",2002,"","Tier 2","Supermarket Type1",3075.996
"FDX37",0,"Low Fat",0.062724117,"Canned",100.57,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5093.37
"NCX18",14.15,"Low Fat",0.014719325,"Household",196.911,"OUT010",1998,"","Tier 3","Grocery Store",392.822
"FDN09",14.15,"LF",0,"Snack Foods",244.1828,"OUT045",2002,"","Tier 2","Supermarket Type1",731.0484
"NCI29",8.6,"Low Fat",0.032621545,"Health and Hygiene",143.2154,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2127.231
"FDS04",10.195,"Regular",0.147492524,"Frozen Foods",141.5838,"OUT017",2007,"","Tier 2","Supermarket Type1",1685.8056
"NCM06",7.475,"LF",0.075881475,"Household",155.2656,"OUT045",2002,"","Tier 2","Supermarket Type1",2934.8464
"FDQ04",6.4,"Low Fat",0.141860161,"Frozen Foods",41.0796,"OUT010",1998,"","Tier 3","Grocery Store",41.2796
"FDS22",16.85,"Regular",0.023201357,"Snack Foods",45.9428,"OUT045",2002,"","Tier 2","Supermarket Type1",307.5996
"NCR18",15.85,"Low Fat",0.020603511,"Household",42.7112,"OUT017",2007,"","Tier 2","Supermarket Type1",639.168
"FDU25",12.35,"Low Fat",0.026832182,"Canned",57.3246,"OUT017",2007,"","Tier 2","Supermarket Type1",1332.2658
"NCH30",0,"Low Fat",0.066828857,"Household",114.186,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1924.162
"FDW24",6.8,"Low Fat",0.037555348,"Baking Goods",49.6034,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",972.068
"FDM08",10.1,"Regular",0.053887301,"Fruits and Vegetables",225.6088,"OUT017",2007,"","Tier 2","Supermarket Type1",4250.4672
"NCF43",8.51,"Low Fat",0.05190268,"Household",142.247,"OUT013",1987,"High","Tier 3","Supermarket Type1",2862.94
"NCA54",16.5,"Low Fat",0.061330521,"Household",178.7318,"OUT010",1998,"","Tier 3","Grocery Store",360.8636
"FDM58",16.85,"Regular",0,"Snack Foods",110.0544,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2572.6512
"FDN40",5.88,"Low Fat",0,"Frozen Foods",154.2998,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1999.3974
"FDX20",7.365,"LF",0.042626422,"Fruits and Vegetables",227.072,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4074.696
"NCU41",18.85,"Low Fat",0.052044976,"Health and Hygiene",192.1846,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3248.4382
"NCU42",9,"Low Fat",0.019616991,"Household",169.6474,"OUT017",2007,"","Tier 2","Supermarket Type1",2526.711
"FDE11",0,"Regular",0.23653561,"Starchy Foods",184.1924,"OUT019",1985,"Small","Tier 1","Grocery Store",185.0924
"FDX01",10.1,"LF",0.024262772,"Canned",117.615,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1514.695
"DRM48",0,"Low Fat",0.112349962,"Soft Drinks",39.1848,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",559.272
"FDY08",0,"Regular",0.170246782,"Fruits and Vegetables",141.5838,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3231.1274
"FDT46",11.35,"Low Fat",0.030869612,"Snack Foods",49.8008,"OUT045",2002,"","Tier 2","Supermarket Type1",708.4112
"FDB60",9.3,"Low Fat",0.028566433,"Baking Goods",193.0136,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4860.34
"FDS39",6.895,"Low Fat",0.022441883,"Meat",143.8812,"OUT013",1987,"High","Tier 3","Supermarket Type1",2707.1428
"FDE34",9.195,"Low Fat",0.108501676,"Snack Foods",183.6634,"OUT017",2007,"","Tier 2","Supermarket Type1",2362.9242
"FDH21",10.395,"LF",0.05226427,"Seafood",158.4604,"OUT010",1998,"","Tier 3","Grocery Store",158.4604
"FDY56",16.35,"Regular",0.062764429,"Fruits and Vegetables",227.6062,"OUT017",2007,"","Tier 2","Supermarket Type1",7222.5984
"FDE32",20.7,"Low Fat",0.04903471,"Fruits and Vegetables",39.9506,"OUT017",2007,"","Tier 2","Supermarket Type1",872.8638
"FDF46",0,"Low Fat",0.093217569,"Snack Foods",116.7834,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4952.8862
"FDD17",7.5,"Low Fat",0.054610829,"Frozen Foods",237.1906,"OUT010",1998,"","Tier 3","Grocery Store",237.6906
"DRO35",13.85,"Low Fat",0.034624104,"Hard Drinks",115.0492,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4054.722
"FDH20",16.1,"Regular",0.024944396,"Fruits and Vegetables",95.441,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2220.443
"FDH28",15.85,"Regular",0.110479217,"Frozen Foods",36.7506,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",531.3084
"FDV50",14.3,"Low Fat",0.122571209,"Dairy",122.373,"OUT046",1997,"Small","Tier 1","Supermarket Type1",985.384
"FDC11",20.5,"Low Fat",0.142370445,"Starchy Foods",90.6172,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1427.4752
"FDP25",15.2,"Low Fat",0.035497039,"Canned",216.7824,"OUT010",1998,"","Tier 3","Grocery Store",436.7648
"DRO47",10.195,"Low Fat",0.112203445,"Hard Drinks",111.786,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1697.79
"DRJ51",14.1,"Low Fat",0.087977262,"Dairy",229.0668,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3225.1352
"NCY54",8.43,"Low Fat",0.177661246,"Household",170.5422,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3621.2862
"FDK41",14.3,"Low Fat",0.127517605,"Frozen Foods",86.0224,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1022.6688
"FDT38",18.7,"Low Fat",0.057654132,"Dairy",83.1566,"OUT045",2002,"","Tier 2","Supermarket Type1",1606.5754
"FDS31",13.1,"Regular",0.044281996,"Fruits and Vegetables",178.5318,"OUT045",2002,"","Tier 2","Supermarket Type1",3067.3406
"NCU53",5.485,"Low Fat",0.042838514,"Health and Hygiene",163.7842,"OUT045",2002,"","Tier 2","Supermarket Type1",1657.842
"NCU17",5.32,"Low Fat",0.093408695,"Health and Hygiene",101.2674,"OUT017",2007,"","Tier 2","Supermarket Type1",2241.0828
"FDQ39",14.8,"Low Fat",0.13564792,"Meat",190.8846,"OUT010",1998,"","Tier 3","Grocery Store",191.0846
"NCM29",11.5,"Low Fat",0.017638893,"Health and Hygiene",132.7626,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2885.5772
"FDK21",7.905,"Low Fat",0.010010425,"Snack Foods",249.0408,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3755.112
"FDC44",0,"Low Fat",0.171761077,"Fruits and Vegetables",115.7518,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5351.0346
"FDS35",9.3,"Low Fat",0.11184963,"Breads",64.6826,"OUT017",2007,"","Tier 2","Supermarket Type1",774.9912
"DRN59",15,"Low Fat",0.064271703,"Hard Drinks",45.506,"OUT045",2002,"","Tier 2","Supermarket Type1",466.06
"NCI17",8.645,"Low Fat",0.143713508,"Health and Hygiene",96.641,"OUT045",2002,"","Tier 2","Supermarket Type1",868.869
"NCM53",18.75,"Low Fat",0.052121825,"Health and Hygiene",104.828,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2343.616
"FDL44",18.25,"Low Fat",0.012264903,"Fruits and Vegetables",162.8894,"OUT013",1987,"High","Tier 3","Supermarket Type1",3397.5774
"NCP53",0,"Low Fat",0.032731074,"Health and Hygiene",235.6906,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5704.5744
"FDY25",12,"Low Fat",0.033946163,"Canned",179.3976,"OUT013",1987,"High","Tier 3","Supermarket Type1",3440.8544
"FDQ21",21.25,"Low Fat",0.01945343,"Snack Foods",120.8756,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1454.1072
"FDB33",17.75,"Low Fat",0.014602837,"Fruits and Vegetables",158.6262,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3819.0288
"NCL29",9.695,"Low Fat",0.114170506,"Health and Hygiene",158.9604,"OUT045",2002,"","Tier 2","Supermarket Type1",1743.0644
"FDB04",11.35,"Regular",0.06321435,"Dairy",88.3856,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1318.284
"FDR60",14.3,"Low Fat",0.13030659,"Baking Goods",75.7328,"OUT013",1987,"High","Tier 3","Supermarket Type1",617.8624
"FDO40",17.1,"Low Fat",0.032812669,"Frozen Foods",147.1392,"OUT017",2007,"","Tier 2","Supermarket Type1",2237.088
"FDI16",14,"Regular",0.135662712,"Frozen Foods",52.064,"OUT013",1987,"High","Tier 3","Supermarket Type1",852.224
"FDI22",12.6,"Low Fat",0.096132367,"Snack Foods",208.9612,"OUT013",1987,"High","Tier 3","Supermarket Type1",4181.224
"FDW09",13.65,"Regular",0.043386131,"Snack Foods",80.2302,"OUT010",1998,"","Tier 3","Grocery Store",79.2302
"FDU27",18.6,"Regular",0.28701714,"Meat",48.8376,"OUT010",1998,"","Tier 3","Grocery Store",47.9376
"FDN24",14.1,"Low Fat",0.11326743,"Baking Goods",54.5956,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1037.3164
"FDU44",12.15,"Regular",0.058414678,"Fruits and Vegetables",163.4552,"OUT035",2004,"Small","Tier 2","Supermarket Type1",974.7312
"FDL48",19.35,"Regular",0.082266419,"Baking Goods",48.8034,"OUT046",1997,"Small","Tier 1","Supermarket Type1",340.2238
